pesquisa,titulo,link,comentario
smartwatch,"Amazfit 2022new models bip 3 5atm 1.69"" display Smartwatch inteligente para android ios -black",https://www.amazon.com.br/dp/B0B2R7P67D,"O relógio tem um bom custo-benefício e entrega tudo que promete. O fato de não possuir GPS deixa a desejar, visto que a marca tem outros relógios com GPS. Fora isso, relógio excelente e muito bonito"
smartwatch,"Amazfit 2022new models bip 3 5atm 1.69"" display Smartwatch inteligente para android ios -black",https://www.amazon.com.br/dp/B0B2R7P67D,Foi um presente e meu marido gostou bastante.
smartwatch,"Amazfit 2022new models bip 3 5atm 1.69"" display Smartwatch inteligente para android ios -black",https://www.amazon.com.br/dp/B0B2R7P67D,"Cumpre as funcionalidades, preço justo, bateria dura 1 semana"
smartwatch,"Smartwatch 1.69‘’ Tela Full Touch Colorida, IP68 à Prova d'água e com Monitor de Frequência Cardíaca, Tranya",https://www.amazon.com.br/dp/B09C2C5TMP,Custo benefício bom. Nenhum problema aparente até agora cerca de 3 meses atende ao que busquei.
smartwatch,"Smartwatch 1.69‘’ Tela Full Touch Colorida, IP68 à Prova d'água e com Monitor de Frequência Cardíaca, Tranya",https://www.amazon.com.br/dp/B09C2C5TMP,"Tenho usado direto. As funções funcionam perfeitamente. Para minhas necessidades (sono, passos diários, batimentos, oxigenação, WhatsApp) tem me atendido muito bem. Só uma função que eu precisava e que não consigo informação é a dos meus e-mails. Não aparece as indicações de novos e-mails. Isto me frustrou um pouco. O mais estou bem satisfeita. É realmente a prova de água. Mês eu evito um pouco porque quando tomo banho com ele a bateria descarrega mais rápido. Nada que o desqualifique. Carregamento é super rápido e dura uns 10 dias."
smartwatch,"Smartwatch 1.69‘’ Tela Full Touch Colorida, IP68 à Prova d'água e com Monitor de Frequência Cardíaca, Tranya",https://www.amazon.com.br/dp/B09C2C5TMP,Ponto positivo gostei muito do designPonto negativo queria mais opções de tela.
smartwatch,"Smartwatch 1.69‘’ Tela Full Touch Colorida, IP68 à Prova d'água e com Monitor de Frequência Cardíaca, Tranya",https://www.amazon.com.br/dp/B09C2C5TMP,Gostei por ser TRANYA  tem qualidade e Garantia.
smartwatch,"Smartwatch 1.69‘’ Tela Full Touch Colorida, IP68 à Prova d'água e com Monitor de Frequência Cardíaca, Tranya",https://www.amazon.com.br/dp/B09C2C5TMP,"Relógio fácil de manuseio e atendeu todas as expectativas. Bateria 🔋 dura uns 2 dias, mas para carregar é rápido uns 20 minutos."
smartwatch,"Smartwatch 1.69‘’ Tela Full Touch Colorida, IP68 à Prova d'água e com Monitor de Frequência Cardíaca, Tranya",https://www.amazon.com.br/dp/B09C2C5TMP,"Produto de boa qualidade, bem embalado entregue antes do prazo informado. Rastreamento impecável do produto. O produto não foi taxado. Recomendo."
smartwatch,"Smartwatch 1.69‘’ Tela Full Touch Colorida, IP68 à Prova d'água e com Monitor de Frequência Cardíaca, Tranya",https://www.amazon.com.br/dp/B09C2C5TMP,"Aparelho bom, durabilidade da razoável"
smartwatch,"Smartwatch 1.69‘’ Tela Full Touch Colorida, IP68 à Prova d'água e com Monitor de Frequência Cardíaca, Tranya",https://www.amazon.com.br/dp/B09C2C5TMP,"Sou usuário dos aclamados fones de ouvido Tranya e ao utilizar esse novo produto smartwatch TranyaGo, não me decepcionei. Trata-se de um smartwatch muito bom, produto de qualidade e excelente custo benefício! Além disso, vale destacar a entrega muito rápida, pois recebi na mesma semana que comprei, em apenas 3 dias úteis para o Rio de Janeiro. Detalharei a seguir a análise completa do produto:Qualidade de construção e aparência: Muito bem produzido, material de qualidade, elegante/esportivo, tela grande sem bordas, muito bonita e com ótima resolução. Fica bem confortável no pulso, permite fácil substituição da pulseira, muito leve e bonito.Integração com o App e conexão com o celular: Tudo ocorre rápido e facilmente através do App GloryFit. Além disso é bem simples a integração com o Apple Health, caso deseje centralizar as informações em um só local. De forma geral a usabilidade é bem simples e intuitiva. Talvez com futuras atualizações do GloryFit, fique ainda melhor, pois o único detalhe/observação é para algumas traduções lineares para o português, mas nada que comprometa a experiência.Recursos: O produto é bem completo com as funções principais de um smartwatch eficaz para o dia a dia! Monitor cardíaco, contador de passos, calorias, monitora 9 modos dos principais esportes (talvez seria legal se incluíssem mais alguns futuramente em atualizações), possibilita personalização vasta das telas de fundo, ótimo monitor de sono, previsão do tempo, controle remoto para câmera e músicas do celular, cronometro, recebimento de notificações de Apps e chamadas de forma personalizada e etc.Resistência a água: O padrão dele é o IP68 que permite tranquilamente lavar as mãos, resistir ao suor, ficar debaixo do chuveiro, pegar uma chuva e até mesmo nadar ou praticar esportes aquáticos como surf e etc.Bateria: Surpreendente! A bateria é ótima! Estou avaliando o smartwatch aqui após alguns dias de uso e ainda não precisei recarregar o mesmo! Meu uso é intenso, pois além do básico, deixo todos os monitores ligados e monitoro também minhas atividades esportivas de forma diária. Pelos cálculos do consumido nesses dias e nesse perfil intenso de uso, deve durar cerca de 1 semana pelo menos sem maiores surpresas.Precisão: Avaliei comparando com outros produtos e métodos de análise e ele tem aproximadamente a mesma precisão de até mesmo produtos que custam mais de R$ 1000! Incrível!Custo Benefício: Esse é um dos pontos em que os produtos da Tranya mais se destacam e não é diferente nesse smartwatch que entrega um produto eficaz com as principais funções de uso no dia a dia por um preço excelente.Conclusão é que se você procura por um smartwatch eficaz, que tenha a maior parte das funções do dia a dia, use com esportes principais, tenha proteção a água, bateria de longa duração e principalmente foque no custo benefício, o TranyaGo é uma excelente opção para você!"
smartwatch,"Smartwatch 1.69‘’ Tela Full Touch Colorida, IP68 à Prova d'água e com Monitor de Frequência Cardíaca, Tranya",https://www.amazon.com.br/dp/B09C2C5TMP,"A mídia não pôde ser carregada.
                



 Amei esse relógio, ficou perfeito no braço, nada muito grande e extravagante, a bateria dura muito, qualidade ótima e vale muito o custo benefício. Achei fácil de mexer e de ótima navegação, tem as informações necessárias e através do aplicativo você pode descobrir várias funções. Tá super aprovado, comprem sem medo gente!!"
smartwatch,"Smartwatch 1.69‘’ Tela Full Touch Colorida, IP68 à Prova d'água e com Monitor de Frequência Cardíaca, Tranya",https://www.amazon.com.br/dp/B09C2C5TMP,"O relógio é muito bom, tem várias funções e a bateria é duradoura! Indico! Demorou um pouco pra chegar mas valeu a pena!"
smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,"Durabilidade de bateria: para resumir, quanto mais coisa você deixa ativo (ex: monitoriamento cardiaco periódico, nível de iluminação alto, registro de sono detalhado) mais vai consumir da bateria. Se você quer, monitoramento durante sono (básico), registro de passos, horário,cronometro ou timer (é o que eu mais uso), despertador, tarefas ou notificações, a bateria dura uns 12-15 dias.Conforto: ele é sim be confortável eu usava o Miband antes e acho que não consigo dizer que é o melhor, PORÉM, esse me deu uma assadura quando usei na rua com ele, não sei se foi pela exposição do sol, mas começou a coçar e troquei de pulso e depois não me deu mais.Funcionalidades: Você consegue mudar o layout inicial que vc quer na loja (gratuita) no app ou os que já vem no próprio relógio, alguns modelos vc consegue selecionar as informações que vc deseja ver como: Nível estresse, PAI, Previsão do Tempo, Qnt Passos, Hora, Dia, nível bateria, frequência cardíaca, O2 e Meta de atividades.Das funções para selecionar, além das citadas tem: Lista de Tarefas (que vc coloca no app), Análise de Sono, Histórico de Treino + Opções para registro de treino, treinamento de respiração, rastreamento de ciclo, pomodoro Tracker , alexa, música, contagem regressiva, cronometro, relógio mundial, bússola, controle remoto de câmera e encontrar telefone.Treino: Registro de treino bem bom, vc consegue ver detalhado no app depois a frequencia cardiaca durante o treino e além disso tem registro de rota no caso de corridas, caminhadas, etc.Registro de Sono: Além do registro de periodo de sono profundo e leve, analisa também bpm e outras opções que vão consumir mais bateria. Ele calcula a qualidade do seu sono e regularidade dele depois de algumas noites de uso.Em geral: serviu a tudo que precisava."
smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,Ideal para atividades físicas.
smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,Funciona perfeitamente
smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,"O relógio é bom, GPS melhor que do meu celular. 2 coisas senti que não é tao legal mas ta ok pelo preço. O PACE é importante pra quem corre, faz bike, etc. O PACE toda vez antes do treino tenho que ficar selecionando metas e para ele aparecer. Isso já devia vir como padrão no treino. A outra coisa é que fala que da pra armazenar musica nele, nem descobri ainda como faz isso sem falar que nunca vi sair som desse relógio. Talvez eu não tenha aprendido usar direito mas é inferior ao GTS2 sem ser mini ou inferior tbm a versão new do GTS 2 mini feita em 2022."
smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,"Relógio lindo, levíssimo, super confortável e bem fácil de utilizar."
smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,"Ótimo smartwatch. Bons recursos e boa conectividade com o smartphone. Não é um gadget avançado, mas tem um bom custo benefício. É leve e discreto."
smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,"O relógio é maravilhoso, achei super delicado (que era o que eu estava buscando), possui muitas funcionalidades e é bem intuitivo para mexer. O GPS marca certinho, fiz o teste junto a outro app de corrida e marquei... quase o mesmo resultado. Excelente! A entrega também foi SUPER rápida, coisa de 2 dias úteis para interior de SP."
smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,"ótimo custo benefício, uso nos meus treinos, ainda estou aprendendo as funções mas o produto é muito bom."
smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,Atende 100% das minhas demandas diárias de exercício físico (comprei com esse intuito)
smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,"Durabilidade de bateria: para resumir, quanto mais coisa você deixa ativo (ex: monitoriamento cardiaco periódico, nível de iluminação alto, registro de sono detalhado) mais vai consumir da bateria. Se você quer, monitoramento durante sono (básico), registro de passos, horário,cronometro ou timer (é o que eu mais uso), despertador, tarefas ou notificações, a bateria dura uns 12-15 dias.Conforto: ele é sim be confortável eu usava o Miband antes e acho que não consigo dizer que é o melhor, PORÉM, esse me deu uma assadura quando usei na rua com ele, não sei se foi pela exposição do sol, mas começou a coçar e troquei de pulso e depois não me deu mais.Funcionalidades: Você consegue mudar o layout inicial que vc quer na loja (gratuita) no app ou os que já vem no próprio relógio, alguns modelos vc consegue selecionar as informações que vc deseja ver como: Nível estresse, PAI, Previsão do Tempo, Qnt Passos, Hora, Dia, nível bateria, frequência cardíaca, O2 e Meta de atividades.Das funções para selecionar, além das citadas tem: Lista de Tarefas (que vc coloca no app), Análise de Sono, Histórico de Treino + Opções para registro de treino, treinamento de respiração, rastreamento de ciclo, pomodoro Tracker , alexa, música, contagem regressiva, cronometro, relógio mundial, bússola, controle remoto de câmera e encontrar telefone.Treino: Registro de treino bem bom, vc consegue ver detalhado no app depois a frequencia cardiaca durante o treino e além disso tem registro de rota no caso de corridas, caminhadas, etc.Registro de Sono: Além do registro de periodo de sono profundo e leve, analisa também bpm e outras opções que vão consumir mais bateria. Ele calcula a qualidade do seu sono e regularidade dele depois de algumas noites de uso.Em geral: serviu a tudo que precisava."
smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,Ideal para atividades físicas.
smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,Funciona perfeitamente
smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,"O relógio é bom, GPS melhor que do meu celular. 2 coisas senti que não é tao legal mas ta ok pelo preço. O PACE é importante pra quem corre, faz bike, etc. O PACE toda vez antes do treino tenho que ficar selecionando metas e para ele aparecer. Isso já devia vir como padrão no treino. A outra coisa é que fala que da pra armazenar musica nele, nem descobri ainda como faz isso sem falar que nunca vi sair som desse relógio. Talvez eu não tenha aprendido usar direito mas é inferior ao GTS2 sem ser mini ou inferior tbm a versão new do GTS 2 mini feita em 2022."
smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,"Relógio lindo, levíssimo, super confortável e bem fácil de utilizar."
smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,"Ótimo smartwatch. Bons recursos e boa conectividade com o smartphone. Não é um gadget avançado, mas tem um bom custo benefício. É leve e discreto."
smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,"O relógio é maravilhoso, achei super delicado (que era o que eu estava buscando), possui muitas funcionalidades e é bem intuitivo para mexer. O GPS marca certinho, fiz o teste junto a outro app de corrida e marquei... quase o mesmo resultado. Excelente! A entrega também foi SUPER rápida, coisa de 2 dias úteis para interior de SP."
smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,"ótimo custo benefício, uso nos meus treinos, ainda estou aprendendo as funções mas o produto é muito bom."
smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,Atende 100% das minhas demandas diárias de exercício físico (comprei com esse intuito)
smartwatch,"Smartwatch Amazfit Fitness, com monitoramento de atividade e frequência cardíaca durante todo o dia, monitoramento de sono, GPS integrado, bateria de 45 dias, Bluetooth",https://www.amazon.com.br/dp/B08JS4Y2QQ,"6 meses de uso, nao tiro nem para o banho, otimo para atividades, nao possui funcao pilates, bom ajuste de sono e para esportes. Sou esquecida a bateria dura 1 semana so nao ativo muito as notificações com luzes pois consomem mais bateria e me distraem, quando quero ver clico.Da para recusar e atender chamadas no celular clicando no relogio, mas nao tem audio no relogio!Nao tem NFC nesse modelo mas e muito bom."
smartwatch,"Smartwatch Amazfit Fitness, com monitoramento de atividade e frequência cardíaca durante todo o dia, monitoramento de sono, GPS integrado, bateria de 45 dias, Bluetooth",https://www.amazon.com.br/dp/B08JS4Y2QQ,"A bateria dura uns 15 dias. Uso ele pra treinar e pra sair, o design dele e super moderno, fácil manuseio, e ele é uma graça."
smartwatch,"Smartwatch Amazfit Fitness, com monitoramento de atividade e frequência cardíaca durante todo o dia, monitoramento de sono, GPS integrado, bateria de 45 dias, Bluetooth",https://www.amazon.com.br/dp/B08JS4Y2QQ,"Muito bom, a loja de skins poderia ser maior, mas quanto as funções do relógio, todas funcionam perfeitamente.Bateria tem que ter cuidado com a quantidade de monitoramento e notificações habilitadas, visto que suga a bateria.Recomendo."
smartwatch,"Smartwatch Amazfit Fitness, com monitoramento de atividade e frequência cardíaca durante todo o dia, monitoramento de sono, GPS integrado, bateria de 45 dias, Bluetooth",https://www.amazon.com.br/dp/B08JS4Y2QQ,Custo benefício muito bom
smartwatch,"Smartwatch Amazfit Fitness, com monitoramento de atividade e frequência cardíaca durante todo o dia, monitoramento de sono, GPS integrado, bateria de 45 dias, Bluetooth",https://www.amazon.com.br/dp/B08JS4Y2QQ,"O produto estava escrito como compra nacional mas na verdade era internacional, não vejo o motivo de não colocar a veracidade."
smartwatch,"Smartwatch Amazfit Fitness, com monitoramento de atividade e frequência cardíaca durante todo o dia, monitoramento de sono, GPS integrado, bateria de 45 dias, Bluetooth",https://www.amazon.com.br/dp/B08JS4Y2QQ,Muito bom . Ótimo custo benefício. Não é o top entre os melhores. Mas cumpre o que promete e vale muito pelo preço.
smartwatch,"Smartwatch Amazfit Fitness, com monitoramento de atividade e frequência cardíaca durante todo o dia, monitoramento de sono, GPS integrado, bateria de 45 dias, Bluetooth",https://www.amazon.com.br/dp/B08JS4Y2QQ,"Entrega dentro prazo, embalagem seguras, o relógio entrega tudo que promete não tive problema com ele. Dura bastante, tem bastante funcionalidade, e ótimo custo benefício."
smartwatch,"Smartwatch Amazfit Fitness, com monitoramento de atividade e frequência cardíaca durante todo o dia, monitoramento de sono, GPS integrado, bateria de 45 dias, Bluetooth",https://www.amazon.com.br/dp/B08JS4Y2QQ,"Para mim está ajudando muito a tentar ter um estilo de vida mais ativo e também a monitorar a qualidade do sono. Também gostei do app para smartphone. Com o monitoramento de sono e stress, a bateria está durando de 7 a 8 dias."
smartwatch,"Smartwatch Amazfit Fitness, com monitoramento de atividade e frequência cardíaca durante todo o dia, monitoramento de sono, GPS integrado, bateria de 45 dias, Bluetooth",https://www.amazon.com.br/dp/B08JS4Y2QQ,Muito bom atendeu minha expectativa.
smartwatch,"Smartwatch Amazfit Fitness, com monitoramento de atividade e frequência cardíaca durante todo o dia, monitoramento de sono, GPS integrado, bateria de 45 dias, Bluetooth",https://www.amazon.com.br/dp/B08JS4Y2QQ,Produto de acordo com especificação.
smartwatch,Smartwatch Relógio Inteligente Haiz IP67 40mm My Watch I Slim HZ-Z15 (CINZA),https://www.amazon.com.br/dp/B0BWSDV1JQ,"Li toda a descrição do produto, até agora cumpre o que descreve. Muito leve, nem se sente no braço. Não uso para rede sociais portanto a bateria está em 95 % após dois dias. Mede batimentos,pressão, oxigenação, passos e calcula queima de calorias. Tudo muito regular. Não procurei confirmar se está certo. Até o momento fiquei feliz com a compra"
smartwatch,Smartwatch Relógio Inteligente Haiz IP67 40mm My Watch I Slim HZ-Z15 (CINZA),https://www.amazon.com.br/dp/B0BWSDV1JQ,"Smartwatch superou as minhas expectativas, cumpre o que promete, super recomendo!"
smartwatch,"HAYLOU RT2 Smartwatch, 1,32"" tela sensível ao toque para homens e mulheres, SpO2, frequência cardíaca/monitor de sono, IP68 à prova d'água, Relógio inteligente para Android iOS",https://www.amazon.com.br/dp/B09MW7SNWF,"Comprei faz 2 meses e estou adorando esse smartwatch, não trava, a bateria dura muito, umas 2 semanas se usar normalmente, gostei da parte de trocar as fotos de fundo dele. Tem um ótimo custo beneficio, realmente incrível."
smartwatch,"HAYLOU RT2 Smartwatch, 1,32"" tela sensível ao toque para homens e mulheres, SpO2, frequência cardíaca/monitor de sono, IP68 à prova d'água, Relógio inteligente para Android iOS",https://www.amazon.com.br/dp/B09MW7SNWF,Excelente produto top não tenho mais oque falar do produto e do vendendo excelente chegou muito antes que eu esperava
smartwatch,"HAYLOU RT2 Smartwatch, 1,32"" tela sensível ao toque para homens e mulheres, SpO2, frequência cardíaca/monitor de sono, IP68 à prova d'água, Relógio inteligente para Android iOS",https://www.amazon.com.br/dp/B09MW7SNWF,Muito bom. Útil e funcional. Não precisa correr com o celular
smartwatch,"HAYLOU RT2 Smartwatch, 1,32"" tela sensível ao toque para homens e mulheres, SpO2, frequência cardíaca/monitor de sono, IP68 à prova d'água, Relógio inteligente para Android iOS",https://www.amazon.com.br/dp/B09MW7SNWF,Atendeu minhas expectativas.
smartwatch,"HAYLOU RT2 Smartwatch, 1,32"" tela sensível ao toque para homens e mulheres, SpO2, frequência cardíaca/monitor de sono, IP68 à prova d'água, Relógio inteligente para Android iOS",https://www.amazon.com.br/dp/B09MW7SNWF,Smartwatch atende as necessidades propostas pra mim que prático atividades não tão intensas mas constantes e gosto de avaliar o desempenho durante o exercício. Bom produto.
smartwatch,"HAYLOU RT2 Smartwatch, 1,32"" tela sensível ao toque para homens e mulheres, SpO2, frequência cardíaca/monitor de sono, IP68 à prova d'água, Relógio inteligente para Android iOS",https://www.amazon.com.br/dp/B09MW7SNWF,"Custo benefício excelente , muito bom o aparelho"
smartwatch,"HAYLOU RT2 Smartwatch, 1,32"" tela sensível ao toque para homens e mulheres, SpO2, frequência cardíaca/monitor de sono, IP68 à prova d'água, Relógio inteligente para Android iOS",https://www.amazon.com.br/dp/B09MW7SNWF,Relogio com varias funcionalidades e bateria duradora
smartwatch,"HAYLOU RT2 Smartwatch, 1,32"" tela sensível ao toque para homens e mulheres, SpO2, frequência cardíaca/monitor de sono, IP68 à prova d'água, Relógio inteligente para Android iOS",https://www.amazon.com.br/dp/B09MW7SNWF,"Atendeu as expectativas, bateria dura bastante(recarrego a cada 8 dias). Desempenha muito bem."
smartwatch,"HAYLOU RT2 Smartwatch, 1,32"" tela sensível ao toque para homens e mulheres, SpO2, frequência cardíaca/monitor de sono, IP68 à prova d'água, Relógio inteligente para Android iOS",https://www.amazon.com.br/dp/B09MW7SNWF,Ótimo
smartwatch,"HAYLOU RT2 Smartwatch, 1,32"" tela sensível ao toque para homens e mulheres, SpO2, frequência cardíaca/monitor de sono, IP68 à prova d'água, Relógio inteligente para Android iOS",https://www.amazon.com.br/dp/B09MW7SNWF,Estou muito satisfeita com a compra. Foi um presente e meu marido ficou muito feliz.
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,"O relógio em si é muito bonito e funcional. Única ressalva é que o aplicativo para smartphone gasta bastante a bateria do próprio, e os menus não são muito bem traduzidos para o nosso idioma. O preço pode ser menor a depender do site onde se compra, mas aí é fazendo compra direto da China. Não me arrependo de ter comprado pela Amazon, pelo menos foi feito tudo dentro dos trâmites legais."
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,"Superou as expectativas, apresentando funcionalidades bem melhor do que imaginei."
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,"Muito bom o produto,atendeu minhas expectativas!"
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,"Usava uma band da Samsung antes dele, achei que as medições são bem mais precisas e visualmente muito bonito também. Talvez, o único ponto negativo seja não ter o pagamento pro aproximação, o que tem na versão seguinte, porém é mais cara. Fora isso, feliz demais com a compra!"
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,Custo benefício e ótima qualidade
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,"Gente eu amei o relógio. Eu tenho iphone e tinha apple watch, e não gostava do modelo ""retangular"" e foi aí que descobri esse amazfit gtr 3. Amei, superou minhas expectativas. Estou encantada."
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,Bateria e GPS excelentes
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,produto de qualidade
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,Por enquanto estou gostando! Funciona bem para exercícios.
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,Dentro do esperado.
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,"O relógio em si é muito bonito e funcional. Única ressalva é que o aplicativo para smartphone gasta bastante a bateria do próprio, e os menus não são muito bem traduzidos para o nosso idioma. O preço pode ser menor a depender do site onde se compra, mas aí é fazendo compra direto da China. Não me arrependo de ter comprado pela Amazon, pelo menos foi feito tudo dentro dos trâmites legais."
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,"Superou as expectativas, apresentando funcionalidades bem melhor do que imaginei."
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,"Muito bom o produto,atendeu minhas expectativas!"
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,"Usava uma band da Samsung antes dele, achei que as medições são bem mais precisas e visualmente muito bonito também. Talvez, o único ponto negativo seja não ter o pagamento pro aproximação, o que tem na versão seguinte, porém é mais cara. Fora isso, feliz demais com a compra!"
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,Custo benefício e ótima qualidade
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,"Gente eu amei o relógio. Eu tenho iphone e tinha apple watch, e não gostava do modelo ""retangular"" e foi aí que descobri esse amazfit gtr 3. Amei, superou minhas expectativas. Estou encantada."
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,Bateria e GPS excelentes
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,produto de qualidade
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,Por enquanto estou gostando! Funciona bem para exercícios.
smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,Dentro do esperado.
smartwatch,2022 Nova versão Amazfit GTR 2 Fitness Smartwatch Call 14 dias de vida útil da bateria AMOLED Alexa Música embutida 5ATM Monitoramento do sono (black),https://www.amazon.com.br/dp/B0BKG47B88,Ótimo produto para a faixa de preço. Perfeito para quem quer fazer o monitoramento de sua atividade física diária.
smartwatch,2022 Nova versão Amazfit GTR 2 Fitness Smartwatch Call 14 dias de vida útil da bateria AMOLED Alexa Música embutida 5ATM Monitoramento do sono (black),https://www.amazon.com.br/dp/B0BKG47B88,"Atendeu as minhas necessidades, muito bonito e bateria dura muito!"
