,pesquisa,titulo,link,comentario,comentario_ingles
228,maquina,"Kit 10x Máquina De Relógio Para Parede Quartz Eixo 16,5",https://produto.mercadolivre.com.br/MLB-2604917027-kit-10x-maquina-de-relogio-para-parede-quartz-eixo-165-_JM#position=42&search_layout=grid&type=item&tracking_id=97ad616e-f1d7-42c1-8996-2892a683f939,Nao consegui testar todas espero que estajam funcionando.,i couldnt test them all i hope theyre working
229,maquina,Maquina  Aparelho De Tirar Pelo Nariz Barba Bigode Depilação,https://produto.mercadolivre.com.br/MLB-1680901806-maquina-aparelho-de-tirar-pelo-nariz-barba-bigode-depilaco-_JM#position=43&search_layout=grid&type=item&tracking_id=7b820008-037e-4307-a40e-9395820a9b16,E muito bom amei muito e maravilhoso.,and very good i loved very much and wonderful
230,maquina,Barbeador Elétrico Maquina De Barbear Aparelho Barba 3em1,https://produto.mercadolivre.com.br/MLB-1976364368-barbeador-eletrico-maquina-de-barbear-aparelho-barba-3em1-_JM#position=44&search_layout=grid&type=item&tracking_id=7b820008-037e-4307-a40e-9395820a9b16,Produto excelente atendeu muito bem o que eu precisava eu recomendo.,excellent product met very well what i needed i recommend
231,maquina,Barbeador Elétrico Maquina De Barbear Aparelho Barba Bg-16,https://produto.mercadolivre.com.br/MLB-2211581378-barbeador-eletrico-maquina-de-barbear-aparelho-barba-bg-16-_JM#position=41&search_layout=grid&type=item&tracking_id=7b820008-037e-4307-a40e-9395820a9b16,Muito bom.,very good
232,maquina,Maquina  Aparelho De Tirar Pelo Nariz Barba Bigode Depilação,https://produto.mercadolivre.com.br/MLB-1680901806-maquina-aparelho-de-tirar-pelo-nariz-barba-bigode-depilaco-_JM#position=43&search_layout=grid&type=item&tracking_id=7b820008-037e-4307-a40e-9395820a9b16,Excelente produto muito bom eu recomendo.,excellent product i highly recommend
233,maquina,Máquina Dragão Barbear Acabamento Cortar Cabelo Amelhor,https://produto.mercadolivre.com.br/MLB-2845866959-maquina-drago-barbear-acabamento-cortar-cabelo-amelhor-_JM#position=24&search_layout=grid&type=item&tracking_id=7b820008-037e-4307-a40e-9395820a9b16,Produto bom.,good product
234,maquina,Maquina  Aparelho De Tirar Pelo Nariz Barba Bigode Depilação,https://produto.mercadolivre.com.br/MLB-1680901806-maquina-aparelho-de-tirar-pelo-nariz-barba-bigode-depilaco-_JM#position=43&search_layout=grid&type=item&tracking_id=7b820008-037e-4307-a40e-9395820a9b16,Muito bom e veio com super qualidade.,very good and came with super quality
235,maquina,Máquina Dragão Barbear Acabamento Cortar Cabelo Amelhor,https://produto.mercadolivre.com.br/MLB-2845866959-maquina-drago-barbear-acabamento-cortar-cabelo-amelhor-_JM#position=24&search_layout=grid&type=item&tracking_id=7b820008-037e-4307-a40e-9395820a9b16,Parou de funcionar em menos de 1 semana.,it stopped working in less than a week
236,maquina,Maquina  Aparelho De Tirar Pelo Nariz Barba Bigode Depilação,https://produto.mercadolivre.com.br/MLB-1680901806-maquina-aparelho-de-tirar-pelo-nariz-barba-bigode-depilaco-_JM#position=43&search_layout=grid&type=item&tracking_id=7b820008-037e-4307-a40e-9395820a9b16,Super indico! facil de usar e otimo custo beneficio.,super recommend easy to use and great cost benefit
237,maquina,"Kit 10x Máquina De Relógio Para Parede Quartz Eixo 16,5",https://produto.mercadolivre.com.br/MLB-2604917027-kit-10x-maquina-de-relogio-para-parede-quartz-eixo-165-_JM#position=42&search_layout=grid&type=item&tracking_id=97ad616e-f1d7-42c1-8996-2892a683f939,"Muito bom, atende minhas necessidades.",very good it meets my needs
238,maquina,Máquina Dragão Barbear Acabamento Cortar Cabelo Amelhor,https://produto.mercadolivre.com.br/MLB-2845866959-maquina-drago-barbear-acabamento-cortar-cabelo-amelhor-_JM#position=24&search_layout=grid&type=item&tracking_id=7b820008-037e-4307-a40e-9395820a9b16,Muita qualidade. Excelente.,very high quality excellent
239,maquina de cafe expresso,Sapato Social Masculino De Amarrar Café,https://produto.mercadolivre.com.br/MLB-1126280991-sapato-social-masculino-de-amarrar-cafe-_JM#position=17&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Maravilhoso lindo meu filho amou.,wonderful beautiful my son loved it
240,maquina de cafe expresso,Maquina Café Expresso Italiana Automática Saeco Lirika,https://produto.mercadolivre.com.br/MLB-763385892-maquina-cafe-expresso-italiana-automatica-saeco-lirika-_JM#position=51&search_layout=stack&type=item&tracking_id=a8dd7d29-e796-47d4-83ce-6ab915dd73b7,Faz um cafe excelente.,makes excellent coffee
241,maquina de cafe expresso,Sapato Social Masculino De Amarrar Café,https://produto.mercadolivre.com.br/MLB-1126280991-sapato-social-masculino-de-amarrar-cafe-_JM#position=17&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Excelente qualidade do produto. Muito bom!.,excellent product quality very good
242,maquina de cafe expresso,Sapato Social Masculino De Amarrar Café,https://produto.mercadolivre.com.br/MLB-1126280991-sapato-social-masculino-de-amarrar-cafe-_JM#position=17&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,"Produto de excelente qualidade, macio, bonito.",excellent quality product soft beautiful
243,maquina de cafe expresso,Sapato Social Masculino De Amarrar Café,https://produto.mercadolivre.com.br/MLB-1126280991-sapato-social-masculino-de-amarrar-cafe-_JM#position=17&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Produto top.,top product
244,maquina de cafe expresso,Sapato Social Masculino De Amarrar Café,https://produto.mercadolivre.com.br/MLB-1126280991-sapato-social-masculino-de-amarrar-cafe-_JM#position=17&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,"Excelente, custobeneficil.",excellent costeffective
245,maquina de cafe expresso,Sapato Social Masculino De Amarrar Café,https://produto.mercadolivre.com.br/MLB-1126280991-sapato-social-masculino-de-amarrar-cafe-_JM#position=17&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,"Muito bom, melhor do que imaginei.",very good better than i thought
246,maquina de cafe expresso,Sapato Social Masculino De Amarrar Café,https://produto.mercadolivre.com.br/MLB-1253015931-sapato-social-masculino-de-amarrar-cafe-_JM#position=32&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Achei muito bom!.,i think things are great now
247,maquina de cafe expresso,Maquina Café Expresso Italiana Automática Saeco Lirika,https://produto.mercadolivre.com.br/MLB-763385892-maquina-cafe-expresso-italiana-automatica-saeco-lirika-_JM#position=51&search_layout=stack&type=item&tracking_id=a8dd7d29-e796-47d4-83ce-6ab915dd73b7,Produto excelente e superou as expectativas.,excellent product and exceeded expectations
248,maquina de cafe expresso,Sapato Social Masculino De Amarrar Café,https://produto.mercadolivre.com.br/MLB-1126280991-sapato-social-masculino-de-amarrar-cafe-_JM#position=17&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,"Produto de qualidade, superou as expectativas como consumidor.",quality product exceeded expectations as a consumer
249,maquina de cafe expresso,Sapato Social Masculino De Amarrar Café,https://produto.mercadolivre.com.br/MLB-1126280991-sapato-social-masculino-de-amarrar-cafe-_JM#position=17&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Sapato excelente de hoa qualiddade confortavel.,excellent shoe of good comfortable quality
250,mocassim,Kit 3 Pares Mocassim Drive Masculino Flexível Ref-3 8 P M P,https://produto.mercadolivre.com.br/MLB-1529448476-kit-3-pares-mocassim-drive-masculino-flexivel-ref-3-8-p-m-p-_JM#position=29&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Cumpre o que promete. Recomendo.,and he fulfills his promise
251,mocassim,Kit 3 Pares Mocassim Drive Masculino Flexível Ref-3 8 P M P,https://produto.mercadolivre.com.br/MLB-1529448476-kit-3-pares-mocassim-drive-masculino-flexivel-ref-3-8-p-m-p-_JM#position=29&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,"Excelente, totalmente satisfeito.",excellent totally satisfied
252,mocassim,Kit 3 Pares Mocassim Drive Masculino Flexível Ref-3 8 P M P,https://produto.mercadolivre.com.br/MLB-1529448476-kit-3-pares-mocassim-drive-masculino-flexivel-ref-3-8-p-m-p-_JM#position=29&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Eu gostei muito.,i liked it so much
253,mocassim,Kit 3 Pares Mocassim Drive Masculino Flexível Ref-3 8 P M P,https://produto.mercadolivre.com.br/MLB-1529448476-kit-3-pares-mocassim-drive-masculino-flexivel-ref-3-8-p-m-p-_JM#position=29&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,"Meu marido amou, super recomendo.",my husband loved it i highly recommend it
254,mocassim,Kit 3 Pares Mocassim Drive Masculino Flexível Ref-3 8 P M P,https://produto.mercadolivre.com.br/MLB-1529448476-kit-3-pares-mocassim-drive-masculino-flexivel-ref-3-8-p-m-p-_JM#position=29&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Eu achei excelente os sapatos.,i thought the shoes were great
255,mocassim,Kit 3 Pares Mocassim Drive Masculino Flexível Ref-3 8 P M P,https://produto.mercadolivre.com.br/MLB-1529448476-kit-3-pares-mocassim-drive-masculino-flexivel-ref-3-8-p-m-p-_JM#position=29&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Muito bom gostei muito recomendo a todos.,very good i highly recommend it to everyone
256,mocassim,Kit 3 Pares Mocassim Drive Masculino Flexível Ref-3 8 P M P,https://produto.mercadolivre.com.br/MLB-1529448476-kit-3-pares-mocassim-drive-masculino-flexivel-ref-3-8-p-m-p-_JM#position=29&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Pruduto bom pelo valor. Gostei.,pruduto good for the value i like it
257,mocassim,Kit 3 Pares Mocassim Drive Masculino Flexível Ref-3 8 P M P,https://produto.mercadolivre.com.br/MLB-1529448476-kit-3-pares-mocassim-drive-masculino-flexivel-ref-3-8-p-m-p-_JM#position=29&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Correspondeu a minha espequitativa.,it matched my specimen
258,mocassim,Kit 3 Pares Mocassim Drive Masculino Flexível Ref-3 8 P M P,https://produto.mercadolivre.com.br/MLB-1529448476-kit-3-pares-mocassim-drive-masculino-flexivel-ref-3-8-p-m-p-_JM#position=29&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Muito bom.,very good
259,mocassim,Kit 3 Pares Mocassim Drive Masculino Flexível Ref-3 8 P M P,https://produto.mercadolivre.com.br/MLB-1529448476-kit-3-pares-mocassim-drive-masculino-flexivel-ref-3-8-p-m-p-_JM#position=29&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Fiquei muito satisfeito com o meu pedido recomendo muito bom.,i was very pleased with my request and highly recommend it
260,mocassim,Kit 3 Pares Mocassim Drive Masculino Flexível Ref-3 8 P M P,https://produto.mercadolivre.com.br/MLB-1529448476-kit-3-pares-mocassim-drive-masculino-flexivel-ref-3-8-p-m-p-_JM#position=29&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Muito bom macio e gostoso de usa.,very nice soft and tasty to use
261,mochila,Mochila Masculina Sport Couro Impermeável Reforçada Promoção,https://produto.mercadolivre.com.br/MLB-2846923883-mochila-masculina-sport-couro-impermeavel-reforcada-promoco-_JM#position=22&search_layout=grid&type=item&tracking_id=8ce73190-a8fa-4de3-985e-6ef8f6e62f97,"Produto excelente, superou minhas expectativas, recomendo!.",excellent product exceeded my expectations recommend
262,mochila,Mochila Bolsa Escolar Trabalho Viagem Mala Compton Everbags,https://produto.mercadolivre.com.br/MLB-1950604553-mochila-bolsa-escolar-trabalho-viagem-mala-compton-everbags-_JM#position=50&search_layout=grid&type=item&tracking_id=8ce73190-a8fa-4de3-985e-6ef8f6e62f97,Eu amei a bolsa.,i love the bag
263,mochila,Mochila Masculina Para Notebook Impermeável Acabamento Fino,https://produto.mercadolivre.com.br/MLB-1663135597-mochila-masculina-para-notebook-impermeavel-acabamento-fino-_JM#position=54&search_layout=grid&type=item&tracking_id=8ce73190-a8fa-4de3-985e-6ef8f6e62f97,Esparava um produto mas resistente.,it was a product that was more resistant
264,mochila,Mochila Alto Padrao Feminina Masculina Conforto Resistente,https://produto.mercadolivre.com.br/MLB-3076984126-mochila-alto-padrao-feminina-masculina-conforto-resistente-_JM#position=11&search_layout=grid&type=item&tracking_id=8ce73190-a8fa-4de3-985e-6ef8f6e62f97,Rasgou no segundo dia de uso.,it tore on the second day of use
265,mochila,Mochila Infantil Animais Zoo Clio Pets Original,https://produto.mercadolivre.com.br/MLB-842839712-mochila-infantil-animais-zoo-clio-pets-original-_JM#position=51&search_layout=grid&type=item&tracking_id=8ce73190-a8fa-4de3-985e-6ef8f6e62f97,"Mochila linda, material excelente!.",beautiful backpack excellent material
266,mochila,Mochila Notebook Masculino Impermeavel Bolsos,https://produto.mercadolivre.com.br/MLB-2749262767-mochila-notebook-masculino-impermeavel-bolsos-_JM#position=26&search_layout=grid&type=item&tracking_id=8ce73190-a8fa-4de3-985e-6ef8f6e62f97,Muito boa concerteza compraria novamente.,pretty sure id buy it again
267,mochila,Mochila Infantil Animais Zoo Clio Pets Original,https://produto.mercadolivre.com.br/MLB-842839712-mochila-infantil-animais-zoo-clio-pets-original-_JM#position=51&search_layout=grid&type=item&tracking_id=8ce73190-a8fa-4de3-985e-6ef8f6e62f97,Linda meu filho amou. Linda linda.,beautiful my son loved it beautiful beautiful
268,mochila,Bolsa Mochila Sacola Academia Impermeável Forrada Compacta,https://produto.mercadolivre.com.br/MLB-2867209499-bolsa-mochila-sacola-academia-impermeavel-forrada-compacta-_JM#position=47&search_layout=grid&type=item&tracking_id=8ce73190-a8fa-4de3-985e-6ef8f6e62f97,"Perfeito pra levar material pra academia, meu filho amou o produto.",perfect for bringing material to the gym my son loved the product
269,mochila,Mochila Masculina Sport Couro Impermeável Reforçada Promoção,https://produto.mercadolivre.com.br/MLB-2846923883-mochila-masculina-sport-couro-impermeavel-reforcada-promoco-_JM#position=22&search_layout=grid&type=item&tracking_id=8ce73190-a8fa-4de3-985e-6ef8f6e62f97,Dentro da expetativa.,within expectation
270,mochila,Mochila Masculina Faculdade Impermeável Resistente Grande,https://produto.mercadolivre.com.br/MLB-2649788644-mochila-masculina-faculdade-impermeavel-resistente-grande-_JM#position=13&search_layout=grid&type=item&tracking_id=8ce73190-a8fa-4de3-985e-6ef8f6e62f97,2 semanas de uso rebentou a alsa.,two weeks of use blew the alsa
271,mochila,Mochila Masculina Para Notebook Impermeável Acabamento Fino,https://produto.mercadolivre.com.br/MLB-1663135597-mochila-masculina-para-notebook-impermeavel-acabamento-fino-_JM#position=54&search_layout=grid&type=item&tracking_id=8ce73190-a8fa-4de3-985e-6ef8f6e62f97,Excelente mochila.,excellent backpack
272,monitor,Monitor Gamer Hero 24'' 24g2 Fhd Ips 144hz 1ms Aoc Bivolt,https://produto.mercadolivre.com.br/MLB-1779587578-monitor-gamer-hero-24-24g2-fhd-ips-144hz-1ms-aoc-bivolt-_JM#position=47&search_layout=grid&type=item&tracking_id=f0123061-0a21-4f7d-a40a-e2a650b3f742,Top era o que eu queria recomendo muito.,top is what i highly recommend
273,monitor,Monitor Led 17 Polegadas Hdmi/vga Vesa 60hz12v 3a Full Hd,https://produto.mercadolivre.com.br/MLB-3193937171-monitor-led-17-polegadas-hdmivga-vesa-60hz12v-3a-full-hd-_JM#position=46&search_layout=grid&type=item&tracking_id=f0123061-0a21-4f7d-a40a-e2a650b3f742,Excelente produto.,excellent product
274,monitor,Monitor Gamer Hero 24'' 24g2 Fhd Ips 144hz 1ms Aoc Bivolt,https://produto.mercadolivre.com.br/MLB-1779587578-monitor-gamer-hero-24-24g2-fhd-ips-144hz-1ms-aoc-bivolt-_JM#position=47&search_layout=grid&type=item&tracking_id=f0123061-0a21-4f7d-a40a-e2a650b3f742,Perfeito sem defeitos.,perfect without flaws
275,monitor,"Monitor LG Led 19,5'' Hd Tn Vga Hdmi Preto 20mk400h",https://produto.mercadolivre.com.br/MLB-1529430624-monitor-lg-led-195-hd-tn-vga-hdmi-preto-20mk400h-_JM#position=43&search_layout=grid&type=item&tracking_id=f0123061-0a21-4f7d-a40a-e2a650b3f742,Excelente produto. Estou satisfeito.,excellent product i am satisfied
276,monitor,Monitor Gamer Hero 24'' 24g2 Fhd Ips 144hz 1ms Aoc Bivolt,https://produto.mercadolivre.com.br/MLB-1779587578-monitor-gamer-hero-24-24g2-fhd-ips-144hz-1ms-aoc-bivolt-_JM#position=47&search_layout=grid&type=item&tracking_id=f0123061-0a21-4f7d-a40a-e2a650b3f742,Ate agora 0 dead pixel perfeito!.,so far 0 dead pixel perfect
277,monitor,Monitor Gamer Hero 24'' 24g2 Fhd Ips 144hz 1ms Aoc Bivolt,https://produto.mercadolivre.com.br/MLB-1779587578-monitor-gamer-hero-24-24g2-fhd-ips-144hz-1ms-aoc-bivolt-_JM#position=47&search_layout=grid&type=item&tracking_id=f0123061-0a21-4f7d-a40a-e2a650b3f742,Qualidade e funcionalidade 100%.,quality and functionality 100
278,monitor,Monitor Gamer Hero 24'' 24g2 Fhd Ips 144hz 1ms Aoc Bivolt,https://produto.mercadolivre.com.br/MLB-1779587578-monitor-gamer-hero-24-24g2-fhd-ips-144hz-1ms-aoc-bivolt-_JM#position=47&search_layout=grid&type=item&tracking_id=f0123061-0a21-4f7d-a40a-e2a650b3f742,"Muito top, outro mundo compraria novamente sem medo.",very top another world would buy again without fear
279,monitor,Monitor Gamer Hero 24'' 24g2 Fhd Ips 144hz 1ms Aoc Bivolt,https://produto.mercadolivre.com.br/MLB-1779587578-monitor-gamer-hero-24-24g2-fhd-ips-144hz-1ms-aoc-bivolt-_JM#position=47&search_layout=grid&type=item&tracking_id=f0123061-0a21-4f7d-a40a-e2a650b3f742,"Aprovado, excelente produto !!.",approved excellent product 
280,monitor,"Monitor LG Led 19,5'' Hd Tn Vga Hdmi Preto 20mk400h",https://produto.mercadolivre.com.br/MLB-1529430624-monitor-lg-led-195-hd-tn-vga-hdmi-preto-20mk400h-_JM#position=43&search_layout=grid&type=item&tracking_id=f0123061-0a21-4f7d-a40a-e2a650b3f742,Top dos top qualidade sensacional!!!.,top of the sensational top quality
281,monitor,"Monitor LG Led 19,5'' Hd Tn Vga Hdmi Preto 20mk400h",https://produto.mercadolivre.com.br/MLB-1529430624-monitor-lg-led-195-hd-tn-vga-hdmi-preto-20mk400h-_JM#position=43&search_layout=grid&type=item&tracking_id=f0123061-0a21-4f7d-a40a-e2a650b3f742,"Exatamente como anunciado, cumpri o que promete, esta me ajudando de mais o monitor nos meus estudo e trabalhos.",exactly as announced i fulfilled what i promised it is helping me more the monitor in my studies and work
282,mouse,Mouse Gamer Para Jogo 3.200 Dpi Óptico Com Led Rgb Usb Exbom,https://produto.mercadolivre.com.br/MLB-2612048577-mouse-gamer-para-jogo-3200-dpi-optico-com-led-rgb-usb-exbom-_JM#position=39&search_layout=grid&type=item&tracking_id=20eb3849-4b4d-419d-a83d-5a4bec4607a3,"Bom, funcionando perfeitamente, so nao dei 5 estrelas pois quero ver quanto tempo vai durar.",well working perfectly i just didnt give it 5 stars because i want to see how long it will last
283,mouse,Mouse Bluetooth Wireless Macbook Pro Air iPhone Padrao Apple,https://produto.mercadolivre.com.br/MLB-1758099567-mouse-bluetooth-wireless-macbook-pro-air-iphone-padrao-apple-_JM#position=54&search_layout=grid&type=item&tracking_id=20eb3849-4b4d-419d-a83d-5a4bec4607a3,Atende as expectativas. Muito bom!.,meets expectations very good
284,mouse,Mouse Sem Fio Recarregável Wireles Optico Led Rgb Ergonômico,https://produto.mercadolivre.com.br/MLB-3275543708-mouse-sem-fio-recarregavel-wireles-optico-led-rgb-ergonmico-_JM#position=31&search_layout=grid&type=item&tracking_id=20eb3849-4b4d-419d-a83d-5a4bec4607a3,"Muito bom, funciona muito bem.
Recomendo.","very good it works very well
i recommend it"
285,mouse,Mouse Gamer Para Jogo 3.200 Dpi Óptico Com Led Rgb Usb Exbom,https://produto.mercadolivre.com.br/MLB-2612048577-mouse-gamer-para-jogo-3200-dpi-optico-com-led-rgb-usb-exbom-_JM#position=39&search_layout=grid&type=item&tracking_id=20eb3849-4b4d-419d-a83d-5a4bec4607a3,Otimo produto estou adorando.,great product im loving
286,mouse,Mouse Sem Fio Recarregável Elegante Click Silencioso Led Rgb,https://produto.mercadolivre.com.br/MLB-2723106489-mouse-sem-fio-recarregavel-elegante-click-silencioso-led-rgb-_JM#position=34&search_layout=grid&type=item&tracking_id=20eb3849-4b4d-419d-a83d-5a4bec4607a3,Bateria dura muito pouco tempo.,the battery lasts a very short time
287,mouse,Mouse Sem Fio Recarregável Elegante Click Silencioso Led Rgb,https://produto.mercadolivre.com.br/MLB-2723106489-mouse-sem-fio-recarregavel-elegante-click-silencioso-led-rgb-_JM#position=34&search_layout=grid&type=item&tracking_id=20eb3849-4b4d-419d-a83d-5a4bec4607a3,Maravilhoso!!! leve e lindo!! superou as expectativas!!.,wonderful light and beautiful exceeded expectations
288,mouse,Mouse Gamer Rgb Ambidestro 7000dpi Colmeia Com Drive Macro,https://produto.mercadolivre.com.br/MLB-2817140593-mouse-gamer-rgb-ambidestro-7000dpi-colmeia-com-drive-macro-_JM#position=47&search_layout=grid&type=item&tracking_id=20eb3849-4b4d-419d-a83d-5a4bec4607a3,"Indico, muito satisfeito!!!.",i recommend it very satisfied
289,mouse,Mouse Sem Fio Recarregável Elegante Click Silencioso Led Rgb,https://produto.mercadolivre.com.br/MLB-2723106489-mouse-sem-fio-recarregavel-elegante-click-silencioso-led-rgb-_JM#position=34&search_layout=grid&type=item&tracking_id=20eb3849-4b4d-419d-a83d-5a4bec4607a3,Excelente! silencioso.,excellent silent
290,mouse,Mouse Wireless Recarregável Led Colorido Sem Fio Ergonômico,https://produto.mercadolivre.com.br/MLB-3255400679-mouse-wireless-recarregavel-led-colorido-sem-fio-ergonmico-_JM#position=41&search_layout=grid&type=item&tracking_id=20eb3849-4b4d-419d-a83d-5a4bec4607a3,"Gostei muito do produto.
Leve e desliza com facilidade.","i really liked the product
take and slide with ease"
291,mouse,Mouse Sem Fio Recarregável Elegante Click Silencioso Led Rgb,https://produto.mercadolivre.com.br/MLB-2723106489-mouse-sem-fio-recarregavel-elegante-click-silencioso-led-rgb-_JM#position=34&search_layout=grid&type=item&tracking_id=20eb3849-4b4d-419d-a83d-5a4bec4607a3,Muito toppp.,very toppp
292,mouse,Mouse Sem Fio Recarregável Wireles Optico Led Rgb Ergonômico,https://produto.mercadolivre.com.br/MLB-3275543708-mouse-sem-fio-recarregavel-wireles-optico-led-rgb-ergonmico-_JM#position=31&search_layout=grid&type=item&tracking_id=20eb3849-4b4d-419d-a83d-5a4bec4607a3,Excelente produto. Indico a todos novos compradores.,excellent product i recommend it to all new buyers
293,oculos,Óculos De Sol Masculino Feminino Hexagonal Lupana Uv400 +nf,https://produto.mercadolivre.com.br/MLB-2148026157-oculos-de-sol-masculino-feminino-hexagonal-lupana-uv400-nf-_JM#position=17&search_layout=grid&type=item&tracking_id=21555337-0241-44e2-83db-f816cd4d098c,Muito lindo e delicado.,very beautiful and delicate
294,oculos,Óculos De Sol Masculino Quadrado Polarizado + Case,https://produto.mercadolivre.com.br/MLB-1969508163-oculos-de-sol-masculino-quadrado-polarizado-case-_JM#position=31&search_layout=grid&type=item&tracking_id=21555337-0241-44e2-83db-f816cd4d098c,Excelente qualidade.,excellent quality
295,oculos,Óculos De Sol Feminino Viale Original Quadrado Luxo + Brinde,https://produto.mercadolivre.com.br/MLB-1238330580-oculos-de-sol-feminino-viale-original-quadrado-luxo-brinde-_JM#position=20&search_layout=grid&type=item&tracking_id=21555337-0241-44e2-83db-f816cd4d098c,Eu achei maravilhoso meu produto.,i thought my product was wonderful
296,oculos,Óculos Night-drive Para Dirigir A Noite! Sobrepor O De Grau!,https://produto.mercadolivre.com.br/MLB-1313978321-oculos-night-drive-para-dirigir-a-noite-sobrepor-o-de-grau-_JM#position=37&search_layout=grid&type=item&tracking_id=21555337-0241-44e2-83db-f816cd4d098c,"Achei estranho nao ter a marca no oculos como esta no link de compra. As lentes laterais nao sao transparentes, sao foscad. Mas comparado com um solarshiel as lentes resolvem melhor. Recomemdo.",i found it strange not to have the brand in the glasses as it is in the purchase link side lenses are not transparent they are foscad but compared to a solarshiel the lenses work better
297,oculos,Óculos De Sol Infantil Feminino Coração Proteção Uv 400,https://produto.mercadolivre.com.br/MLB-1215732894-oculos-de-sol-infantil-feminino-coraco-proteco-uv-400-_JM#position=54&search_layout=grid&type=item&tracking_id=21555337-0241-44e2-83db-f816cd4d098c,Lindo super recomendo de boa qualidade.,beautiful super recommend good quality
298,oculos,Óculos Quadrado Masculino Tendencia De Sol Escuro Anos 90,https://produto.mercadolivre.com.br/MLB-1133176302-oculos-quadrado-masculino-tendencia-de-sol-escuro-anos-90-_JM#position=12&search_layout=grid&type=item&tracking_id=21555337-0241-44e2-83db-f816cd4d098c,"Bonzinho, veio com defeito nas hastes. Mas pelo valor vale a pena. Gostei.",good guy it came with a defect in the rods but for what its worth i like it
299,oculos,Óculos De Sol Masculino Feminino Hexagonal Lupana Uv400 +nf,https://produto.mercadolivre.com.br/MLB-2148026157-oculos-de-sol-masculino-feminino-hexagonal-lupana-uv400-nf-_JM#position=17&search_layout=grid&type=item&tracking_id=21555337-0241-44e2-83db-f816cd4d098c,"Alta qualidade em tudo, bem resistente!.",high quality in everything very resistant
300,oculos,Relógio Led Infantil Menino Crianças + Óculos De Sol Cores,https://produto.mercadolivre.com.br/MLB-2842273407-relogio-led-infantil-menino-criancas-oculos-de-sol-cores-_JM#position=42&search_layout=grid&type=item&tracking_id=f304a51f-93b7-410f-bb24-bd7b0eb2f73d,Produto com qualidade conforme anunciado e atendeu minhas expectativas e meu neto adorou. Recomendo.,product with quality as advertised and met my expectations and my grandson loved it i recommend it
301,oculos,Óculos Quadrado Masculino Tendencia De Sol Escuro Anos 90,https://produto.mercadolivre.com.br/MLB-1133176302-oculos-quadrado-masculino-tendencia-de-sol-escuro-anos-90-_JM#position=12&search_layout=grid&type=item&tracking_id=21555337-0241-44e2-83db-f816cd4d098c,Muito. Bom gostei muito.,really good i liked it a lot
302,oculos,Óculos Quadrado Masculino Tendencia De Sol Escuro Anos 90,https://produto.mercadolivre.com.br/MLB-1133176302-oculos-quadrado-masculino-tendencia-de-sol-escuro-anos-90-_JM#position=12&search_layout=grid&type=item&tracking_id=21555337-0241-44e2-83db-f816cd4d098c,Poderia ser melhor o material.,the material could be better
303,oculos,Óculos Quadrado Masculino Tendencia De Sol Escuro Anos 90,https://produto.mercadolivre.com.br/MLB-1133176302-oculos-quadrado-masculino-tendencia-de-sol-escuro-anos-90-_JM#position=12&search_layout=grid&type=item&tracking_id=21555337-0241-44e2-83db-f816cd4d098c,Gostei sim do geito que eu queria.,i liked the geography i wanted
304,perfume importado,Perfume Masculino Importado Udv For Men 100 ml Para Homem,https://produto.mercadolivre.com.br/MLB-2745020951-perfume-masculino-importado-udv-for-men-100ml-para-homem-_JM#position=51&search_layout=grid&type=item&tracking_id=676d183b-ce1c-40b2-b688-703aec836f2f,"Exelente,.
Fiz boa comprar.","excellent
i made good buy"
