,pesquisa,titulo,link,comentario,comentario_ingles
298,oculos,"Cyxus Óculos de Sol para Masculino, Lentes Polarizados Homens Proteção UV Antirreflexo Estrutura de Magnésio de Alumínio",https://www.amazon.com.br/dp/B09V4S7RFM,Qualidade muito ruim.,very poor quality
299,oculos,Óculos de Sol Ray Ban 4171 Erika,https://www.amazon.com.br/dp/B01FCZX9HS,"Produto original, entrega dentro do prazo",original product ontime delivery
300,oculos,Óculos Redondo Armação Trend Hp Unissex Com Lente Sem Grau,https://www.amazon.com.br/dp/B098KN1HT2,Nao se adequou  ao meu rosto. Estou  arrependindo.,it didnt fit my  face
301,oculos,A.J. Óculos de sol Morgan redondos de cano baixo,https://www.amazon.com.br/dp/B07MHRHZDY,"Needed to replace a pair that broke, these were them, and they are perfect",needed to replace a pair that broke these were them and they are perfect
302,oculos,Óculos Armação Masculino Com Lentes Sem Grau Jc-1024,https://www.amazon.com.br/dp/B092GBSW7K,Qualidade do produto,product quality
303,oculos,"Epoch Epoch 6 Óculos de sol, armação e opções de lentes menores. Epoch6",https://www.amazon.com.br/dp/B01CUROZ4M,I use these on the water. They are comfortable and keep the glare down. Great price for a quality product.,i use these on the water they are comfortable and keep the glare down great price for a quality product
304,oculos,Óculos De Sol Ibox Musical Unissex,https://www.amazon.com.br/dp/B0BRBRF6PF,Recomendo.,
305,oculos,A.J. Óculos de sol Morgan redondos de cano baixo,https://www.amazon.com.br/dp/B07MHRHZDY,My face is larger so these glasses were a little small for me. I kept them.,my face is larger so these glasses were a little small for me i kept them
306,perfume importado,1 Million Masculino Eau de Toilette,https://www.amazon.com.br/dp/B002XQ1X4G,"Gostei muito, produto original.",i liked it very much original product
307,perfume importado,"212 Vip Carolina Herrera - Perfume Feminino - Eau de Parfum - 30Ml, Carolina Herrera",https://www.amazon.com.br/dp/B07DHMW3WT,maravilhoso,
308,perfume importado,"Libre Edp 30Ml, Yves Saint Laurent",https://www.amazon.com.br/dp/B07X55R8LL,Gostei muitoooo,i liked it veryooo
309,perfume importado,"Perfume L'Eau D'Issey Pour Homme Edt 125Ml, Issey Miyake",https://www.amazon.com.br/dp/B000C214CO,Produto Original 100%,original product 100
310,perfume importado,Dolce Gabbana Light Blue Feminino Edt 100ml - 100% Original.,https://www.amazon.com.br/dp/B00HWFPT34,"Uso ha muitos anos, nao consigo trocar. Perfeito",ive been using it for many years i cant trade perfect
311,perfume importado,"Perfume Masculino EDT Sport, Vermelho, Azzaro, 100 ml",https://www.amazon.com.br/dp/B088WCR8M3,Maravilhoso!!!,
312,perfume importado,"MDB MARINA DE BOURBON CLASSIQUE EDP, Marina de Bourbon",https://www.amazon.com.br/dp/B000C2324C,Gostei muito do perfume.,i really liked the perfume
313,perfume importado,"Hugo Boss Bottled Night Eau de Toilette, Hugo Boss Boss Bottled",https://www.amazon.com.br/dp/B001P22WRQ,Muito bem perfume,very well perfume
314,perfume importado,"212 Vip Carolina Herrera - Perfume Feminino - Eau de Parfum - 30Ml, Carolina Herrera",https://www.amazon.com.br/dp/B07DHMW3WT,"muito bom o produto, excelente.",very good product excellent
315,perfume importado,"Calvin Klein Ck Be Eau De Toilette 100Ml,",https://www.amazon.com.br/dp/B000C2104G,Boa fragancia,good fragancia
316,perfume importado,"Calvin Klein Euphoria Feminino Eau De Parfum 100Ml,",https://www.amazon.com.br/dp/B00N54IQ5E,"Perfume original veio lacrado e bem embalado, fiz todos os testes pra saber se realmente era original veio com selo adipec!!!!",original perfume came sealed and well packaged i did all the tests to know if it really was original came with adipec seal
317,perfume importado,Perfume Masculino Eau de Toilette Severu's Piment 100ml,https://www.amazon.com.br/dp/B0B7QG1Z4R,"Gostei e estou usando, atende as expectativas.",i liked it and im using it it meets expectations
318,purificador de ar,Difusor de Aromas Umidificador Vasinho Purificador Elétrico Ultrassônico 130ml Aroma Ar e Ambiente Potente 7 cores de Led Difusor De Óleo Essencial Abajur Led JOJOSEE,https://www.amazon.com.br/dp/B0BMVZJ7SC,Uso diariamente,daily use
319,purificador de ar,Umidificador Difusor de Ar Purificador Elétrico Ultrassônico Aroma LE-2123 Lelong com Led Rgb Clara,https://www.amazon.com.br/dp/B082J3H5YY,Faz o que precisa fazer,what you need to do
320,purificador de ar,Difusor de Aromas Umidificador Vasinho Purificador Elétrico Ultrassônico 130ml Aroma Ar e Ambiente Potente 7 cores de Led Difusor De Óleo Essencial Abajur Led JOJOSEE,https://www.amazon.com.br/dp/B0BMVZJ7SC,Um pouco pequeno mas bem bom,a little small but pretty good
321,purificador de ar,"Purificador de ar para sala grande de até 350 metros quadrados, filtro VEWIOR H13 HEPA com 6 configurações de temporizador, aromaterapia, limpador de ar silencioso para poeira, pelos de animais de estimação, pólen de fumaça, monitor de qualidade do ar com visor PM2.5",https://www.amazon.com.br/dp/B09WHV1NJL,"I recently bought the VEWIOR H13 True HEPA Air Purifier for my large, 600-square-foot bedroom, and I have to say that it has exceeded my expectations. This air cleaner has made a huge difference in how clean the air is in my home.One of the most impressive things about the VEWIOR H13 is how well it cleans the air. It has a real HEPA filter that works well to catch and get rid of 99.97% of airborne particles as small as 0.3 microns. This means it easily gets rid of dust, pet dander, pollen, and even dangerous volatile organic compounds (VOCs). Since I've been using this air purifier, I've noticed a big drop in allergens and smells.This air purifier is different from others because it can clean the air in larger rooms. It's easy to clean and move the air in my bedroom, which is up to 600 square feet big. The unit has a strong motor that doesn't make a lot of noise, so it can run all day and night without waking anyone up. I like that I can breathe in clean, fresh air without being bothered by noise.The VEWIOR H13 also has smart air quality sensors that can find out how clean the air is in real time. The display panel shows me how clean the air is right now, so I can keep an eye on it and change the settings as needed. The automatic mode is especially convenient because the purifier adjusts the speed of the fan based on the air quality it detects, so it always works at its best.This air purifier is easy to take care of. Changing the filter is simple and doesn't cause any trouble. I like how the filter replacement indicator lets me know when it's time to change the filter, which keeps the purifier running at its best.Another good thing about the VEWIOR H13 is that it looks sleek and modern. It goes perfectly with the decor in my bedroom, and its small size makes it easy to put anywhere without taking up too much room.",query length limit exceeded max allowed query  500 chars query length limit exceeded max allowed query  500 chars
322,sapatos sociais masculinos,Sapato Social Oxford Masculino Bertelli Amarração Bico Redondo Confortavel Preto,https://www.amazon.com.br/dp/B0BTQTGHC9,Recomendo!,
325,social,Social: Why Our Brains Are Wired to Connect (English Edition),https://www.amazon.com.br/dp/B00CCPII14,"The book basically reviews recent brain science experiments, and how these relate to the society in which we live.  Don't let the science scare you, it is explained well.  The author makes an effort to explain the significance of the science experiments and only goes to the detail required to understand how it relates to the discussion at hand.The material will make you think and reflect.  The material has some counter intuitive punches that will reverse some of your previously conceived ideas about society.If you were to use current Canadian and US politics as representative of the state of society you might be a little cynical about societies future.  However within these pages there is some basic hope of how we are wired as humans that gives me hope, that we will overcome some of these issues in the future.One of the challenges is that the people who need to read the book won't, which is too bad, because if the science in the book is right, well that is why you need to read the book.If you care about society and where it is going, this will give you hope through scientific understanding.  If you only care about yourself, and how you can take advantage of society, you might want to read it, as you will probably discover your own worst enemy is yourself.  Ah, well poetic justice always makes for a good story.I will be reflecting on this material for sometime.  It will likely have to be read again, as while reading it the material sparked so many side trips in my wandering mind, that I had to often back track to reestablish contact with the author.  Again making it a worthwhile read.Be well, and treat each other excellently.  (Now there is scientific proof of this.)",query length limit exceeded max allowed query  500 chars query length limit exceeded max allowed query  500 chars
326,tenis,"Tênis Pacer Future, PUMA, adulto-unissex",https://www.amazon.com.br/dp/B0B51GN87N,maravilhoso,
327,purificador de ar,"Purificadores de ar para quarto doméstico--Jafända H13 True HEPA Filtro Purificador de ar para quarto pequeno remove 99,97% Alergias Caspo, pólen fumaça pólen animais de estimação, disponível para Califórnia, preto",https://www.amazon.com.br/dp/B09XHLKKTS,These things work! I bought a couple for the house and they have made a significant and noticeable difference in the air quality. I highly recommend this company and their products!!! A++++,these things work i bought a couple for the house and they have made a significant and noticeable difference in the air quality i highly recommend this company and its products a
328,purificador de ar,Umidificador Difusor de Ar Purificador Elétrico Ultrassônico 130ml Aroma Ar e Ambiente Potente 7 cores de Led Difusor De Óleo Essencial Abajur Led JOJOSEE,https://www.amazon.com.br/dp/B0BMS1YMZR,Boa qualidade,good quality
329,purificador de ar,"Purificador de ar para sala grande de até 350 metros quadrados, filtro VEWIOR H13 HEPA com 6 configurações de temporizador, aromaterapia, limpador de ar silencioso para poeira, pelos de animais de estimação, pólen de fumaça, monitor de qualidade do ar com visor PM2.5",https://www.amazon.com.br/dp/B09WHV1NJL,"Love this purifier ,I did order a different brand air purifier before I purchased this one. Did not like the 1st purchase it just didn't do it's job. So then I purchased this one and it's been doing really well. I can feel the difference. We have pets so this really helps us and other issues that my children have. I think I really noticed the difference when I have it on during the night so when waking up in the morning not feeling so congested. I do recommend this and the price is reasonable.",love this purifier i did order a different brand air purifier before i bought this one did not like the 1st purchase it just didnt do its job so then i bought this one and its been doing really well i can feel the difference we have pets so this really helps us and other issues that my children have i think i really noticed the difference when i have it on during the night so when waking up in the morning not feeling so congested i do recommend this and the price is reasonable
330,purificador de ar,"Purificadores de ar para quarto doméstico--Jafända H13 True HEPA Filtro Purificador de ar para quarto pequeno remove 99,97% Alergias Caspo, pólen fumaça pólen animais de estimação, disponível para Califórnia, preto",https://www.amazon.com.br/dp/B09XHLKKTS,"I use this little guy in my room, it's unbelievably quiet works great for what I need, I have cats and a sensitive nose so cleaning litter constantly is not good enough, this helps with that little bit of residual funk. (I also occasionally cheat a little with essential oils)",i use this little guy in my room its unbelievably quiet works great for what i need i have cats and a sensitive nose so cleaning litter constantly is not good enough this helps with that little bit of residual funk i also occasionally cheat a little with essential oils
331,purificador de ar,"Purificador de ar para sala grande de até 350 metros quadrados, filtro VEWIOR H13 HEPA com 6 configurações de temporizador, aromaterapia, limpador de ar silencioso para poeira, pelos de animais de estimação, pólen de fumaça, monitor de qualidade do ar com visor PM2.5",https://www.amazon.com.br/dp/B09WHV1NJL,I like that you can't tell it's  even on. It would be great for a bathroom or bathroom. Not good for a big room.,i like that you cant tell its  even on it would be great for a bathroom or bathroom not good for a big room
332,purificador de ar,"Purificador de ar para sala grande de até 350 metros quadrados, filtro VEWIOR H13 HEPA com 6 configurações de temporizador, aromaterapia, limpador de ar silencioso para poeira, pelos de animais de estimação, pólen de fumaça, monitor de qualidade do ar com visor PM2.5",https://www.amazon.com.br/dp/B09WHV1NJL,I purchased two. One for my bedroom and another for my living room. It appears to have worked.I suffer from allergies bad.,i bought two one for my bedroom and another for my living room it appears to have worked i suffer from bad allergies
333,purificador de ar,"Purificador de ar para sala grande de até 350 metros quadrados, filtro VEWIOR H13 HEPA com 6 configurações de temporizador, aromaterapia, limpador de ar silencioso para poeira, pelos de animais de estimação, pólen de fumaça, monitor de qualidade do ar com visor PM2.5",https://www.amazon.com.br/dp/B09WHV1NJL,The Air Purifier is not working for me. I'll like to return it. Thanks Eva,the air purifier is not working for me ill like to return it thanks eva
334,purificador de ar,Umidificador Difusor de Ar Purificador Elétrico Ultrassônico 130ml Aroma Ar e Ambiente Potente 7 cores de Led Difusor De Óleo Essencial Abajur Led JOJOSEE,https://www.amazon.com.br/dp/B0BMS1YMZR,Muito lindo o designer e funciona bem!,the designer is great and works well
335,sapatos sociais masculinos,Sapato Bota Social Masculino Couro Legitimo Conforto SanLorenzo 5061-CP,https://www.amazon.com.br/dp/B08TMWFWZT,"Produto de excelente qualidade, produto chegou antes do prazo previsto. Prabenizo o vendedor . Recomendo.",product of excellent quality product arrived before the expected deadline prabenizo the seller  i recommend
336,sapatos sociais masculinos,Kit 3 Pares Sapato Social Masculino Em Couro,https://www.amazon.com.br/dp/B0842Y6ZCL,Bom referente ao custo beneficio,good regarding the cost benefit
337,sapatos sociais masculinos,Sapato Social Masculino Kit 3 Pares Com Brindes,https://www.amazon.com.br/dp/B09BD85XGQ,Em uma escala de de 0a5 eu daria 3,on a scale of 0a5 i would give 3
338,sapatos sociais masculinos,Kit 3 Pares Sapato Social Masculino Em Couro,https://www.amazon.com.br/dp/B0842Y6ZCL,Poderia ser muito melhor,it could be much better
339,sapatos sociais masculinos,Kit 2 Pares Sapato Social Masculino Couro Legítimo,https://www.amazon.com.br/dp/B0844R1KWX,Meu marido usa para trabalhar e em poucos dias de uso descosturou do lado .,my husband uses it for work and in a few days of use it came off the side 
340,sapatos sociais masculinos,Sapato Social Couro Legítimo Anti Stress Conforto Ortopédico 5070,https://www.amazon.com.br/dp/B098N28QX4,"Acabamento inferior ao mostrado na foto. Couro sem brilho, opaco e grosseiro.",finish lower than the one shown in the photo dull opaque and coarse leather
341,sapatos sociais masculinos,Sapato Bota Social Masculino Couro Legitimo Conforto SanLorenzo 5061-CP,https://www.amazon.com.br/dp/B08TMWFWZT,Produto chegou em perfeito estado e antes do esperado.,product arrived in perfect condition and earlier than expected
342,sapatos sociais masculinos,Kit 3 Pares Sapato Social Masculino Clássico Em Couro,https://www.amazon.com.br/dp/B0844YBGSH,Sapato soltou a parte do solado no segundo uso.,shoe loosened the part of the sole in the second use
343,sapatos sociais masculinos,Sapato Social Oxford Masculino Bertelli Amarração Bico Redondo Confortavel Preto,https://www.amazon.com.br/dp/B0BTQTGHC9,"Grande qualidade , conforto no andar e totalmente dentro da moda masculina.Recomendo",great quality  comfort on the floor and totally within the menswearrecommend
344,sapatos sociais masculinos,Sapato Social Couro Legítimo Anti Stress Conforto Ortopédico 5070,https://www.amazon.com.br/dp/B098N28QX4,atendeu as expectativas,met expectations
345,sapatos sociais masculinos,KIT 2 PARES SAPATO SOCIAL MASCULINO OXFORD ESTILO ITALIANO PRETO E CAFÉ,https://www.amazon.com.br/dp/B09YSWHGJJ,Sem conforto nenhum,no comfort at all
346,smart tv,"Smart TV LED 43"" 4K UHD TCL 43P635 - Google TV, Wifi, USB",https://www.amazon.com.br/dp/B0BB4Q99N8,"Qualidade de primeira, gostei muito.",topnotch quality i really enjoyed it
347,smart tv,"Smart TV LED 55"" 4K UHD LG 55UQ7950 - Alexa, ThinQAI, Google, Wifi, Bluetooth",https://www.amazon.com.br/dp/B0BS6ZNPSJ,"Satisfeita com a TV, som e imagem boa",satisfied with the tv sound and good image
348,smart tv,Smart TV LED 32'' HD Samsung LH32BETBLGGXZD,https://www.amazon.com.br/dp/B0899BRB4B,"Estou apaixonada pela minha tv, imagem linda!",im in love with my tv beautiful picture
349,smart tv,"Smart TV LED 55"" 4K UHD LG 55UQ7950 - Alexa, ThinQAI, Google, Wifi, Bluetooth",https://www.amazon.com.br/dp/B0BS6ZNPSJ,"Excelente aparelho esta superando as expectativas facil de manusear, imagem perfeita, otimos recursos.",excellent device is exceeding expectations easy to handle perfect image great features
350,smart tv,"Smart TV LED 43"" 4K UHD Samsung UN43AU7700GXZD - Alexa built-in, Bivolt",https://www.amazon.com.br/dp/B09QV7PZM6,"A TV tem uma imagem muito boa, principalmente para quem saiu de uma Full HD e foi para essa 4k!",the tv has a very good image especially for those who came out of a full hd and went for that 4k
351,smart tv,"Smart TV LED 43"" 4K UHD TCL 43P635 - Google TV, Wifi, USB",https://www.amazon.com.br/dp/B0BB4Q99N8,De tudo:Obrigada...parabens.,thank youcongratulations
352,smart tv,"Smart TV LED 50"" 4K UHD LG 50UQ7950 - Alexa, ThinQAI, Google, Wifi, Bluetooth",https://www.amazon.com.br/dp/B0BS6Z2P4G,Excelente produto!,excellent product 
353,smart tv,"Smart Tv Philco Roku 32"" Led Hd - Ptv32g70rch",https://www.amazon.com.br/dp/B09PNQZ8VH,"Uma tv smart, faz e funciona como deveria",a smart tv makes and works the way it should
354,smart tv,"Smart TV LED 43"" FULL HD Samsung UN43T5300AGXZD - Wifi, HDMI",https://www.amazon.com.br/dp/B0896V7427,Estou feliz com a compra recomendo,i am happy with the purchase i recommend
355,smart tv,"Smart TV LED 55"" 4K UHD LG 55UQ7950 - Alexa, ThinQAI, Google, Wifi, Bluetooth",https://www.amazon.com.br/dp/B0BS6ZNPSJ,"imagem maravilhosa, tamanho excelente. volume super alto. recomendo super",wonderful image excellent size super high volume recommend super
356,smart tv,"2022 Smart TV LG 43"" 4K UHD 43UQ7500 WiFi Bluetooth HDR ThinQAI compatível com Smart Magic Google Alexa",https://www.amazon.com.br/dp/B0B5HKRMDJ,Mais uma tv da LG que gostamos muito! Super indico,another lg tv that we really like
357,smart tv,"Smart TV LED 32"" HD Samsung UN32T4300AGXZD - Wifi, HDMI, USB",https://www.amazon.com.br/dp/B08B14TSHS,O produto chegou corretamente e dentro do prazo.,the product arrived correctly and on time
358,smart tv box,"Chromecast com Google TV (HD) – Streaming Stick Entertainment na sua TV com pesquisa por voz – Veja filmes, programas e TV ao vivo em HD 1080p – Neve",https://www.amazon.com.br/dp/B0B9HS6DLZ,"Gostei bastante do produto, muito intuitivo, modernizou minha TV antiga e agora tenho uma TV smart com comando de voz.",i really liked the product very intuitive modernized my old tv and now i have a smart tv with voice command
359,smart tv box,Smart TV Box Android 2GB PROSB-2000/2GB,https://www.amazon.com.br/dp/B07ZBNDHQ5,produto muito bom e facil da manusear,very good and easy to handle product
360,smart tv box,"Chromecast com Google TV (HD) – Streaming Stick Entertainment na sua TV com pesquisa por voz – Veja filmes, programas e TV ao vivo em HD 1080p – Neve",https://www.amazon.com.br/dp/B0B9HS6DLZ,"Gostei bastante do produto, muito intuitivo, modernizou minha TV antiga e agora tenho uma TV smart com comando de voz.",i really liked the product very intuitive modernized my old tv and now i have a smart tv with voice command
361,smart tv box,Xiaomi Mibox S 4K Android TV,https://www.amazon.com.br/dp/B07KB1KLYN,Conforme anunciado.,as advertised
362,smart tv box,Mi TV STICK XIAOMI,https://www.amazon.com.br/dp/B09B9BPXF2,Muito bom recomendo,very good i recommend
364,smart tv box,"Receptor de TV via Satelite Sat HD Satmax 5 - Elsys, Preto 5 – ETRS70",https://www.amazon.com.br/dp/B0B34X6B9D,funciona muito bem,it works amazing 
365,smart tv box,Xiaomi Mibox S 4K Android TV,https://www.amazon.com.br/dp/B07KB1KLYN,"Funciona perfeitamente, recomendo.",it works perfectly i recommend it
367,smart tv box,Smart TV Box Android 2GB PROSB-2000/2GB,https://www.amazon.com.br/dp/B07ZBNDHQ5,compraria denovo,would buy again
368,smartphone,Smartphone Xiaomi Redmi 9A Tela 6.53 32GB 13MP 4G Peacock Green CX298VRD,https://www.amazon.com.br/dp/B08KSL2JGR,"Celular maravilhoso, entrega super a rapida",wonderful mobile super fast delivery
369,smartphone,Smartphone Xiaomi Redmi Note 12 Pro 5G Dual SIM 256GB - 8GB Ram (Versao Global) (Midnight black),https://www.amazon.com.br/dp/B0BYW7SZWD,"O produto veio dentro do prazo, bem embalado. Estou a uma semana com ele.",the product came on time well packaged ive been with him for a week
370,smartphone,"Xiaomi Celular Redmi A1 Desbloqueado, 2 Gb De Ram + 32 Gb De Rom, Tela De 6.52"", Câmera De 8 Mp, Bateria De 5000 Mah Com Smartphone De Carregamento Rápido De 10 W Azul",https://www.amazon.com.br/dp/B0BD5968XB,"Otimo celular em termos de custo beneficio. Comprei somente para fazer chamadas de telefone e whatsapp, nada mais. Perfeito. Estou super feliz.",great phone in terms of costeffectiveness i bought it just to make phone calls and whatsapp nothing else perfect im super happy
371,smartphone,"Celular Xiaomi Redmi 12C 128GB / 4GB RAM/Dual Sim/Tela 6.71"" / Câmeras 50MP+0.08MP e 5MP - Graphite Gray (Global)",https://www.amazon.com.br/dp/B0BVZ65S6Y,Foi meu filho que comprou ele adorou,it was my son who bought it he loved
372,smartphone,Smartphone Motorola Moto E20 32GB 2GB RAM Cinza,https://www.amazon.com.br/dp/B09LDDHFZL,Para o que tava precisando superou as minhas expectativas,for what i needed it exceeded my expectations
373,smartphone,Smartphone Xiaomi Redmi 9A Tela 6.53 32GB 13MP 4G Peacock Green CX298VRD,https://www.amazon.com.br/dp/B08KSL2JGR,"Produto exatamente como anunciado, gostei",product exactly as advertised liked
374,smartphone,Smartphone Xiaomi Redmi Note 11S 6GB RAM 128GB Twilight Blue - Azul,https://www.amazon.com.br/dp/B09QH71RZR,"Muitooo bom , superou bem as expectativas.",very good  it exceeded expectations well
375,smartphone,"Celular Xiaomi Redmi 9A Versão Global 32gb / 2gb Ram/Tela 6.53"" - Green",https://www.amazon.com.br/dp/B08CH7RHDP,Essa compra foi para minha sogra mas ela aprovou! A entrega foi dentro do prazo e veio tudo nos conformes,this purchase was for my motherinlaw but she approved delivery was on time and everything came in accordance
376,smartphone,"Smartphone INFINIX Note 12 Pro 256 GB Câmera Tripla até 108 MP 5000 mAh Tela 6,7” de 60 Hz Full HD Dual Chip 8GB RAM – Grafite",https://www.amazon.com.br/dp/B0BPJSL7R7,"Celular bom e bateria duradoura, facilidade em acessar os aplicativos e redes sociais",good phone and longlasting battery ease of access to apps and social networks
377,smartphone,"Samsung Galaxy A14 4G , Prata , 128GB",https://www.amazon.com.br/dp/B0BVMXPN7Q,Excelente aparelho,excellent device
378,smartphone,Smartphone Xiaomi Redmi 9A 2Gb Ram 32Gb Global,https://www.amazon.com.br/dp/B08CH6VKHW,"Bom Aparelho, comprei pra minha esposa,adorou,eu recomendo.",good device i bought it for my wifeloved iti recommend it
379,smartphone,"SAMSUNG Galaxy A23 128GB 5G Wi-Fi Tela 6.6‘ Dual Chip 4GB RAM C mera Quádrupla + Selfie 8MP Bateria de 5000mAh - Branco,Modelo: SM-A236MZWGZTO",https://www.amazon.com.br/dp/B0BRQPWNXY,"Gostei muito do produto, a bateria segura tranquilamente o meu dia a dia.Mas confesso que eu senti falta de um fone de ouvido na caixa.",i really liked the product the battery quietly holds my day to daybut i confess that i missed a headset in the box
380,smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,"Muito bom o produto,atendeu minhas expectativas!",very good product itmet my expectations
381,smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,produto de qualidade,quality product
382,smartwatch,"Novo amazfit gtr 3 GTR-3 gtr3 smartwatch 1.39 ""amoled display alexa built-in gps monitoramento de saúde relógio inteligente para android ios (Black)",https://www.amazon.com.br/dp/B09H5TWSB3,Bateria e GPS excelentes,excellent battery and gps
383,smartwatch,"HAYLOU Solar Plus RT3 Smartwatch, 1.43 ""AMOLED Display Bluetooth Telefone Chamada Relógio Inteligente para Homens e Mulheres, Exibição Sempre Ativa, Monitor de Saúde, Bluetooth 5.3",https://www.amazon.com.br/dp/B0BL7BYZHS,Muito bom o produto,very good product
384,smartwatch,"Smartwatch 1.69‘’ Tela Full Touch Colorida, IP68 à Prova d'água e com Monitor de Frequência Cardíaca, Tranya",https://www.amazon.com.br/dp/B09C2C5TMP,Gostei por ser TRANYA  tem qualidade e Garantia.,i liked it because being  tranya has quality and guarantee
385,smartwatch,"HAYLOU RT2 Smartwatch, 1,32"" tela sensível ao toque para homens e mulheres, SpO2, frequência cardíaca/monitor de sono, IP68 à prova d'água, Relógio inteligente para Android iOS",https://www.amazon.com.br/dp/B09MW7SNWF,Estou muito satisfeita com a compra. Foi um presente e meu marido ficou muito feliz.,i am very happy with the purchase it was a gift and my husband was very happy
386,smartwatch,"mibro Relógio Inteligente Lite 2, monitor de fitness HD DE 1.3"" Tela sensível ao toque Smartwatch 2ATM à prova d'água Vigilância Física para Mulheres Homens com 60 modalidades esportivas Batimento cardíaco Sono com oxigênio Monitor para o iPhone Android",https://www.amazon.com.br/dp/B0BV62WBK8,Muito bonito,send more
387,smartwatch,Smartwatch Relógio Inteligente Haiz IP67 40mm My Watch I Slim HZ-Z15 (ROSA),https://www.amazon.com.br/dp/B0BWS9R165,Muito bom produto !,very good product 
388,smartwatch,"HAYLOU RT2 Smartwatch, 1,32"" tela sensível ao toque para homens, SpO2, IP68 relógio esportivo, relógio inteligente para Android iOS",https://www.amazon.com.br/dp/B09LV9ZQHX,Produto muito bom,a very good product
389,smartwatch,"Relógio Xiaomi Amazfit GTS 2 mini A2018, preto",https://www.amazon.com.br/dp/B08PCYKXV5,Funciona perfeitamente,works neatly
390,smartwatch,"HAYLOU Solar Plus RT3 Smartwatch, 1.43 ""AMOLED Display Bluetooth Telefone Chamada Relógio Inteligente para Homens e Mulheres, Exibição Sempre Ativa, Monitor de Saúde, Bluetooth 5.3",https://www.amazon.com.br/dp/B0BL7BYZHS,"Muito bom, dura super a bateria e amei.",very good it lasts super battery and i loved it
391,smartwatch,"HAYLOU RT2 Smartwatch, 1,32"" tela sensível ao toque para homens e mulheres, SpO2, frequência cardíaca/monitor de sono, IP68 à prova d'água, Relógio inteligente para Android iOS",https://www.amazon.com.br/dp/B09MW7SNWF,Atendeu minhas expectativas.,it met my expectations
392,social,Camisa Social Masculina Manga longa Slim Fit Luxo Estilosa,https://www.amazon.com.br/dp/B0B4V7CP8R,Poderia ser melhor acabado,it could be better finished
393,social,China: o Socialismo do Século XXI,https://www.amazon.com.br/dp/6557171097,"Livro muito bem escrito, que traz um panorama super interessante sobre a China.",very well written book which brings a super interesting panorama about china
394,social,Serviço Social e saúde: formação e trabalho profissional,https://www.amazon.com.br/dp/8524912669,Gostaria de mais livros.,id like more books
395,social,Elonglin Camisa Social Masculina Formal com Botões Manga Comprida Camisa Casual Elegante Cores Contrastantes,https://www.amazon.com.br/dp/B01NCPVRTN,"ordered the largest size, Fiancee is tall and thin, typically wears size medium. was not long enough to tuck into pants.",ordered the largest size fiancee is tall and thin typically wears size medium was not long enough to tuck into pants
396,social,Camisa social Tommy Hilfiger,https://www.amazon.com.br/dp/B0195YYE1C,The cutting is good,the cutting is good
397,social,Serviço Social e saúde: formação e trabalho profissional,https://www.amazon.com.br/dp/8524912669,Chegou no prazo correto,arrived on time
398,social,China: o Socialismo do Século XXI,https://www.amazon.com.br/dp/6557171097,"Livro muito bem escrito, que traz um panorama super interessante sobre a China.",very well written book which brings a super interesting panorama about china
399,social,Elonglin Camisa Social Masculina Formal com Botões Manga Comprida Camisa Casual Elegante Cores Contrastantes,https://www.amazon.com.br/dp/B01NCPVRTN,"I use normally large, but with the 2XL is  a bit too tight, I recommande to by 3XL if you use normally large,Fabric is not an hight quality, but it respect the price!!",i use normally large but with the 2xl is a bit too tight i recommend to by 3xl if you use normally largefabric is not a hight quality but it respect the price
400,social,Serviço Social na Justiça da Família: demandas contemporâneas do exercício profissional,https://www.amazon.com.br/dp/8524927178,"Era o que eu esperava , e chegou antes do prazo. Recomendo.",thats what i expected  and it came ahead of schedule
401,social,Serviço Social e saúde: formação e trabalho profissional,https://www.amazon.com.br/dp/8524912669,Livro excelente,excellent book
402,social,Camisa social Tommy Hilfiger,https://www.amazon.com.br/dp/B0195YYE1C,"This shirts fits ok, but it is really tight on my arms, and I don't have big arms.",this shirts fits okay but its really tight on my arms and i dont have big arms
403,ssd ,"SSD Interno GREEN 1TB, Western Digital, Armazenamento Interno SSD WDS100T2G0A",https://www.amazon.com.br/dp/B07NNRTTCM,"Produto chegou bem embalado, chegou dentro do prazo estipulado",product arrived well packaged arrived within the stipulated timeframe
404,ssd ,SSD Samsung 980 PRO 1TB NVMe M.2 2280 (Leitura até 6900MB/s e Gravação até 5000MB/s),https://www.amazon.com.br/dp/B08GLX7TNT,Excelente produto da Samsung,excellent product from samsung
405,ssd ,Hd Ssd 240gb Kingston Sata A 400 2.5 PC,https://www.amazon.com.br/dp/B07PBCXF63,"como esperado, chegou em prazo recorde",as expected arrived in record time
406,ssd ,"Hd Ssd 1tb Crucial Sata 3 2.5"" Bx500 Ct1000bx500ssd1",https://www.amazon.com.br/dp/B07YD579WM,Chegou antes do prazo e esta funcionando como deveria.Muito bom.,it arrived before the deadline and is working as it should very good
